Data,,,,,Exponential Smoothning Method,,,,,,,,,,,,,,,,,,,,,Adjusted Exponential Smoothing F(t) ? = 0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Period,AMZN,NFLX,,F(t) ? = 0.20,AMZN,NFLX,MAPE AMZN,MAPE NFLX,F(t) ? = 0.40,AMZN,NFLX,MAPE AMZN,MAPE NFLX,F(t) ? = 0.60,AMZN,NFLX,MAPE AMZN,MAPE NFLX,F(t) ? = 0.80,AMZN,NFLX,MAPE AMZN,MAPE NFLX,,T(t) ? = 0.20,AMZN,NFLX,Af(t) AMZN,Af(t) NFLX,MAPE AMZN,MAPE NFLX,T(t) ? = 0.40,AMZN,NFLX,Af(t) AMZN,Af(t) NFLX,MAPE AMZN,MAPE NFLX,T(t) ? = 0.60,AMZN,NFLX,Af(t) AMZN,Af(t) NFLX,MAPE AMZN,MAPE NFLX,T(t) ? = 0.80,AMZN,NFLX,Af(t) AMZN,Af(t) NFLX,MAPE AMZN,MAPE NFLX
1/2/2020,1,94.90,329.81,,,94.90,329.81,,,,94.90,329.81,,,,94.90,329.81,,,,94.90,329.81,,,,,0.0000,0.0000,94.9005,329.8100,,,,0.0000,0.0000,94.9005,329.8100,,,,0.0000,0.0000,94.9005,329.8100,,,,0.0000,0.0000,94.9005,329.8100,,
1/3/2020,2,93.75,325.90,,,94.90,329.81,0.0123,0.0120,,94.90,329.81,0.0123,0.0120,,94.90,329.81,0.0123,0.0120,,94.90,329.81,0.0123,0.0120,,,0.0000,0.0000,94.9005,329.8100,0.0123,0.0120,,0.0000,0.0000,94.9005,329.8100,0.0000,0.0000,,0.0000,0.0000,94.9005,329.8100,0.0000,0.0000,,0.0000,0.0000,94.9005,329.8100,0.0000,0.0000
1/6/2020,3,95.14,335.83,,,94.67,329.03,0.0050,0.0203,,94.44,328.25,0.0074,0.0226,,94.21,327.46,0.0098,0.0249,,93.98,326.68,0.0122,0.0272,,,-0.1382,-0.4692,94.0711,326.9948,0.0113,0.0263,,-0.2765,-0.9384,93.9328,326.5256,0.0029,0.0029,,0.4147,0.4147,94.6240,327.8787,0.0044,0.0013,,0.5530,1.8768,94.7623,329.3408,0.0059,0.0057
1/7/2020,4,95.34,330.75,,,94.76,330.39,0.0061,0.0011,,94.72,331.28,0.0065,0.0016,,94.77,332.48,0.0060,0.0052,,94.91,334.00,0.0045,0.0098,,,0.0016,0.6286,94.7717,333.1121,0.0060,0.0071,,0.0584,1.4448,94.8286,333.9284,0.0006,0.0043,,-0.1706,-0.1706,94.5995,332.3130,0.0018,0.0005,,-0.3381,-3.6403,94.4321,328.8433,0.0036,0.0109
1/8/2020,5,94.60,339.26,,,94.88,330.46,0.0030,0.0259,,94.97,331.07,0.0039,0.0241,,95.11,331.44,0.0054,0.0230,,95.26,331.40,0.0070,0.0232,,,0.0700,0.2948,95.1839,331.7383,0.0062,0.0222,,0.1726,0.4508,95.2864,331.8943,0.0018,0.0014,,-0.2745,-0.2745,94.8394,331.1690,0.0029,0.0008,,-0.3426,0.1041,94.7713,331.5475,0.0036,0.0003
1/9/2020,6,95.05,335.66,,,94.82,332.22,0.0024,0.0102,,94.82,334.34,0.0024,0.0039,,94.80,336.13,0.0026,0.0014,,94.73,337.69,0.0034,0.0060,,,-0.0058,1.1738,94.7988,337.3072,0.0027,0.0049,,-0.0201,2.1465,94.7845,338.2798,0.0002,0.0064,,0.0757,0.0757,94.8804,336.2091,0.0008,0.0002,,0.1788,-3.7311,94.9835,332.4022,0.0019,0.0111
1/10/2020,7,94.16,329.05,,,94.87,332.91,0.0076,0.0117,,94.91,334.87,0.0080,0.0177,,94.95,335.85,0.0084,0.0207,,94.99,336.07,0.0088,0.0213,,,0.0251,0.8823,94.9784,336.7316,0.0087,0.0233,,0.0474,1.1743,95.0008,337.0236,0.0005,0.0035,,-0.0589,-0.0589,94.8944,335.7904,0.0006,0.0002,,-0.0832,-0.5190,94.8702,335.3303,0.0009,0.0015
1/13/2020,8,94.57,338.92,,,94.73,332.14,0.0017,0.0200,,94.61,332.54,0.0005,0.0188,,94.48,331.77,0.0009,0.0211,,94.32,330.45,0.0025,0.0250,,,-0.0754,-0.1101,94.4008,331.6596,0.0017,0.0214,,-0.1624,-0.9273,94.3137,330.8424,0.0017,0.0028,,0.2628,0.2628,94.7389,332.0325,0.0028,0.0008,,0.3651,3.1599,94.8413,334.9296,0.0039,0.0095
1/14/2020,9,93.47,338.69,,,94.69,333.49,0.0131,0.0153,,94.59,335.09,0.0120,0.0106,,94.53,336.06,0.0113,0.0078,,94.52,337.23,0.0112,0.0043,,,-0.0496,0.7699,94.4798,336.8298,0.0108,0.0055,,-0.0761,1.1597,94.4533,337.2196,0.0008,0.0035,,0.0731,0.0731,94.6026,336.1330,0.0008,0.0002,,0.0304,-2.8002,94.5598,333.2597,0.0003,0.0083
1/15/2020,10,93.10,339.07,,,94.45,334.53,0.0145,0.0134,,94.14,336.53,0.0112,0.0075,,93.89,337.64,0.0085,0.0042,,93.68,338.40,0.0062,0.0020,,,-0.1666,0.9316,93.7284,338.5695,0.0067,0.0015,,-0.2995,1.3270,93.5955,338.9650,0.0032,0.0039,,0.4099,0.4099,94.3049,338.0479,0.0044,0.0012,,0.5137,-1.8225,94.4086,335.8155,0.0055,0.0054
1/16/2020,11,93.90,338.62,,,94.18,335.44,0.0030,0.0094,,93.73,337.55,0.0018,0.0032,,93.42,338.50,0.0051,0.0004,,93.22,338.94,0.0072,0.0009,,,-0.2286,0.9171,93.1900,339.4143,0.0075,0.0023,,-0.3702,1.1399,93.0484,339.6371,0.0040,0.0034,,0.4498,0.4498,93.8684,338.9470,0.0048,0.0013,,0.4838,-1.0519,93.9024,337.4453,0.0052,0.0031
1/17/2020,12,93.24,339.67,,,94.12,336.08,0.0095,0.0106,,93.80,337.98,0.0060,0.0050,,93.71,338.57,0.0050,0.0032,,93.76,338.68,0.0056,0.0029,,,-0.1254,0.7484,93.5802,339.3193,0.0037,0.0010,,-0.1073,0.7134,93.5983,339.2843,0.0011,0.0021,,0.0077,0.0077,93.7133,338.5786,0.0001,0.0000,,-0.1329,-0.2693,93.5728,338.3016,0.0014,0.0008
1/21/2020,13,94.60,338.11,,,93.95,336.79,0.0069,0.0039,,93.57,338.65,0.0109,0.0016,,93.42,339.23,0.0124,0.0033,,93.34,339.47,0.0133,0.0040,,,-0.1567,0.7306,93.2671,339.9610,0.0141,0.0055,,-0.1771,0.6918,93.2467,339.9222,0.0019,0.0020,,0.1721,0.1721,93.5960,339.4025,0.0018,0.0005,,0.1989,-0.5815,93.6227,338.6489,0.0021,0.0017
1/22/2020,14,94.37,326.00,,,94.08,337.06,0.0031,0.0339,,93.98,338.44,0.0041,0.0381,,94.13,338.56,0.0026,0.0385,,94.35,338.38,0.0003,0.0380,,,0.0158,0.4501,94.1453,339.0082,0.0024,0.0399,,0.1760,0.1462,94.3056,338.7044,0.0019,0.0004,,-0.3546,-0.3546,93.7750,338.2036,0.0038,0.0010,,-0.5248,0.4215,93.6048,338.9796,0.0056,0.0012
1/23/2020,15,94.23,349.60,,,94.14,334.85,0.0010,0.0422,,94.14,333.46,0.0010,0.0462,,94.28,331.02,0.0005,0.0531,,94.37,328.48,0.0015,0.0604,,,0.0418,-1.1469,94.3174,329.8763,0.0009,0.0564,,0.1640,-2.9262,94.4397,328.0970,0.0017,0.0088,,-0.2295,-0.2295,94.0462,330.7938,0.0024,0.0007,,-0.2218,6.1122,94.0538,337.1355,0.0024,0.0185
1/24/2020,16,93.08,353.16,,,94.15,337.80,0.0115,0.0435,,94.17,339.92,0.0117,0.0375,,94.25,342.17,0.0125,0.0311,,94.26,345.38,0.0126,0.0220,,,0.0279,1.3117,94.2755,343.4810,0.0128,0.0274,,0.0872,2.7027,94.3349,344.8720,0.0009,0.0079,,-0.0750,-0.0750,94.1726,342.0943,0.0008,0.0002,,-0.0220,-7.6944,94.2257,334.4749,0.0002,0.0225
1/27/2020,17,91.42,342.88,,,93.94,340.87,0.0276,0.0059,,93.74,345.21,0.0254,0.0068,,93.55,348.76,0.0233,0.0172,,93.32,351.60,0.0208,0.0254,,,-0.1176,2.3682,93.4307,351.1319,0.0220,0.0241,,-0.2274,4.2594,93.3208,353.0231,0.0024,0.0122,,0.3896,0.3896,93.9379,349.1534,0.0042,0.0011,,0.5551,-6.8144,94.1034,341.9493,0.0059,0.0195
1/28/2020,18,92.66,348.52,,,93.44,341.27,0.0083,0.0208,,92.81,344.28,0.0016,0.0122,,92.27,345.23,0.0042,0.0094,,91.80,344.62,0.0093,0.0112,,,-0.3498,1.1885,91.9197,346.4220,0.0080,0.0060,,-0.6480,1.1435,91.6216,346.3770,0.0070,0.0033,,0.9231,0.9231,93.1926,346.1566,0.0100,0.0027,,1.1340,1.4613,93.4035,346.6948,0.0123,0.0042
1/29/2020,19,92.90,343.16,,,93.28,342.72,0.0041,0.0013,,92.75,345.98,0.0016,0.0082,,92.51,347.21,0.0042,0.0118,,92.49,347.74,0.0044,0.0133,,,-0.2327,1.3452,92.2726,348.5506,0.0068,0.0157,,-0.2945,1.4749,92.2108,348.6803,0.0032,0.0042,,0.2278,0.2278,92.7331,347.4332,0.0025,0.0007,,0.0382,-1.2853,92.5435,345.9201,0.0004,0.0037
1/30/2020,20,93.53,347.74,,,93.20,342.81,0.0035,0.0142,,92.81,344.85,0.0077,0.0083,,92.74,344.78,0.0085,0.0085,,92.82,344.08,0.0077,0.0105,,,-0.1388,0.5907,92.6033,345.3689,0.0100,0.0068,,-0.0819,-0.0860,92.6602,344.6922,0.0009,0.0002,,-0.0510,-0.0510,92.6911,344.7272,0.0005,0.0001,,-0.1818,1.6847,92.5603,346.4629,0.0020,0.0049
1/31/2020,21,100.44,345.09,,,93.27,343.80,0.0713,0.0038,,93.10,346.01,0.0730,0.0027,,93.22,346.56,0.0719,0.0042,,93.39,347.01,0.0701,0.0056,,,-0.0160,0.8280,93.2012,347.3832,0.0720,0.0066,,0.1409,0.6593,93.3581,347.2145,0.0015,0.0019,,-0.3055,-0.3055,92.9118,346.2498,0.0033,0.0009,,-0.4165,-1.0847,92.8008,345.4705,0.0045,0.0031
2/3/2020,22,100.21,358.00,,,94.70,344.05,0.0549,0.0390,,96.03,345.64,0.0417,0.0345,,97.55,345.68,0.0266,0.0344,,99.03,345.47,0.0118,0.0350,,,0.8534,0.4866,98.4019,346.1627,0.0180,0.0331,,1.8170,0.0439,99.3655,345.7200,0.0186,0.0001,,-2.7209,-2.7209,94.8276,342.9552,0.0279,0.0079,,-3.5483,0.4864,94.0002,346.1625,0.0364,0.0014
2/4/2020,23,102.48,369.01,,,95.80,346.84,0.0652,0.0601,,97.70,350.58,0.0466,0.0499,,99.15,353.07,0.0326,0.0432,,99.97,355.49,0.0245,0.0366,,,1.0021,1.8681,100.1475,354.9386,0.0228,0.0381,,1.7290,2.9841,100.8744,356.0545,0.0174,0.0085,,-2.0465,-2.0465,97.0989,351.0239,0.0206,0.0058,,-1.9872,-5.8182,97.1582,347.2522,0.0200,0.0165
2/5/2020,24,101.99,369.67,,,97.14,351.28,0.0476,0.0498,,99.62,357.95,0.0233,0.0317,,101.15,362.63,0.0083,0.0190,,101.98,366.31,0.0001,0.0091,,,1.2023,3.4072,102.3505,366.0414,0.0035,0.0098,,1.8385,5.6159,102.9868,368.2501,0.0182,0.0155,,-2.0203,-2.0203,99.1279,360.6139,0.0200,0.0056,,-1.9997,-8.8146,99.1485,353.8195,0.0198,0.0243
2/6/2020,25,102.51,366.95,,,98.11,354.96,0.0429,0.0327,,100.57,362.64,0.0190,0.0117,,101.66,366.86,0.0084,0.0003,,101.99,369.00,0.0051,0.0056,,,1.0633,3.5701,102.7187,370.4258,0.0020,0.0095,,1.3060,5.0582,102.9614,371.9138,0.0128,0.0138,,-1.1124,-1.1124,100.5430,365.7433,0.0109,0.0030,,-0.8057,-5.1401,100.8497,361.7156,0.0079,0.0140
2/7/2020,26,103.96,366.77,,,98.99,357.35,0.0478,0.0257,,101.34,364.36,0.0252,0.0066,,102.17,366.91,0.0173,0.0004,,102.41,367.36,0.0150,0.0016,,,0.9533,2.8674,103.1224,369.7797,0.0081,0.0082,,0.9890,3.0575,103.1581,369.9698,0.0097,0.0083,,-0.7532,-0.7532,101.4159,366.1591,0.0074,0.0021,,-0.5721,-1.0733,101.5970,365.8390,0.0056,0.0029
2/10/2020,27,106.70,371.07,,,99.99,359.24,0.0629,0.0319,,102.39,365.33,0.0403,0.0155,,103.25,366.83,0.0323,0.0114,,103.65,366.89,0.0285,0.0113,,,0.9781,2.2768,104.2241,369.1037,0.0232,0.0053,,1.0242,1.8004,104.2702,368.6273,0.0099,0.0049,,-0.9474,-0.9474,102.2986,365.8795,0.0092,0.0026,,-0.9760,-0.1464,102.2700,366.6805,0.0095,0.0004
2/11/2020,28,107.54,373.69,,,101.33,361.60,0.0578,0.0323,,104.11,367.62,0.0319,0.0162,,105.32,369.37,0.0207,0.0116,,106.09,370.23,0.0135,0.0092,,,1.1964,2.3306,106.5121,371.7034,0.0096,0.0053,,1.4424,2.0986,106.7581,371.4713,0.0137,0.0057,,-1.6208,-1.6208,103.6949,367.7520,0.0154,0.0044,,-1.8509,-2.0660,103.4648,367.3068,0.0176,0.0056
2/12/2020,29,108.00,380.01,,,102.57,364.02,0.0503,0.0421,,105.48,370.05,0.0233,0.0262,,106.65,371.96,0.0125,0.0212,,107.25,373.00,0.0070,0.0185,,,1.2240,2.3826,107.8743,374.3457,0.0012,0.0149,,1.3993,2.2953,108.0496,374.2584,0.0131,0.0062,,-1.4491,-1.4491,105.2012,370.5140,0.0136,0.0039,,-1.4378,-2.4855,105.2124,369.4776,0.0135,0.0067
2/13/2020,30,107.49,381.40,,,103.66,367.22,0.0357,0.0372,,106.49,374.03,0.0093,0.0193,,107.46,376.79,0.0003,0.0121,,107.85,378.61,0.0033,0.0073,,,1.1412,2.8717,108.6013,379.6629,0.0103,0.0046,,1.1635,3.3084,108.6236,380.0997,0.0108,0.0088,,-1.0655,-1.0655,106.3946,375.7257,0.0099,0.0028,,-0.9354,-4.3596,106.5247,372.4316,0.0087,0.0116
2/14/2020,31,106.74,380.40,,,104.42,370.06,0.0217,0.0272,,106.89,376.98,0.0014,0.0090,,107.48,379.56,0.0069,0.0022,,107.56,380.84,0.0077,0.0012,,,0.9170,2.8504,108.3971,382.4069,0.0155,0.0053,,0.7061,3.0912,108.1863,382.6476,0.0066,0.0081,,-0.4382,-0.4382,107.0419,379.1183,0.0041,0.0012,,-0.2031,-3.0841,107.2770,376.4724,0.0019,0.0081
2/18/2020,32,107.78,387.78,,,104.89,372.12,0.0269,0.0404,,106.83,378.35,0.0088,0.0243,,107.04,380.06,0.0069,0.0199,,106.91,380.49,0.0081,0.0188,,,0.6452,2.3815,107.6833,382.4441,0.0009,0.0138,,0.2469,2.0571,107.2850,382.1197,0.0023,0.0054,,0.0899,0.0899,107.1281,380.1525,0.0008,0.0002,,0.3130,-1.0217,107.3511,379.0409,0.0029,0.0027
2/19/2020,33,108.51,386.19,,,105.47,375.26,0.0281,0.0283,,107.21,382.12,0.0120,0.0105,,107.49,384.69,0.0095,0.0039,,107.61,386.32,0.0083,0.0003,,,0.6056,2.8313,108.0909,387.5244,0.0039,0.0035,,0.3270,3.0865,107.8124,387.7795,0.0030,0.0080,,-0.2324,-0.2324,107.2530,384.4607,0.0022,0.0006,,-0.2952,-3.9087,107.1902,380.7843,0.0027,0.0102
2/20/2020,34,107.65,386.00,,,106.08,377.44,0.0147,0.0222,,107.73,383.75,0.0007,0.0058,,108.10,385.59,0.0041,0.0011,,108.33,386.22,0.0063,0.0006,,,0.6075,2.4447,108.7083,388.0359,0.0098,0.0053,,0.4424,2.2111,108.5431,387.8024,0.0041,0.0057,,-0.4622,-0.4622,107.6386,385.1290,0.0043,0.0012,,-0.5513,-1.5003,107.5494,384.0909,0.0051,0.0039
2/21/2020,35,104.80,380.07,,,106.39,379.15,0.0152,0.0024,,107.70,384.65,0.0277,0.0120,,107.83,385.84,0.0290,0.0152,,107.79,386.04,0.0285,0.0157,,,0.4325,2.0048,108.2658,387.8413,0.0331,0.0204,,0.1584,1.4248,107.9917,387.2613,0.0015,0.0037,,-0.0244,-0.0244,107.8089,385.8121,0.0002,0.0001,,0.1037,-0.4963,107.9370,385.3402,0.0010,0.0013
2/24/2020,36,100.46,368.70,,,106.07,379.34,0.0558,0.0289,,106.54,382.82,0.0605,0.0383,,106.01,382.38,0.0552,0.0371,,105.40,381.26,0.0491,0.0341,,,-0.0181,0.9119,105.9943,383.2885,0.0550,0.0396,,-0.6333,-0.5291,105.3791,381.8475,0.0060,0.0014,,1.0828,1.0828,107.0952,383.4594,0.0102,0.0028,,1.4774,2.6687,107.4899,385.0453,0.0139,0.0070
2/25/2020,37,98.64,360.09,,,104.95,377.21,0.0640,0.0475,,104.11,377.17,0.0555,0.0474,,102.68,374.17,0.0410,0.0391,,101.45,371.21,0.0285,0.0309,,,-0.6803,-0.9117,102.0034,373.2590,0.0341,0.0366,,-1.7115,-3.5998,100.9722,370.5708,0.0167,0.0096,,2.4304,2.4304,105.1140,376.6010,0.0237,0.0065,,2.9585,7.0985,105.6422,381.2691,0.0288,0.0190
2/26/2020,38,98.98,379.24,,,103.69,373.79,0.0476,0.0144,,101.92,370.34,0.0297,0.0235,,100.26,365.72,0.0129,0.0356,,99.20,362.31,0.0022,0.0446,,,-1.0298,-2.4190,99.2259,363.3032,0.0025,0.0420,,-1.9981,-5.5393,98.2576,360.1830,0.0199,0.0151,,2.4289,2.4289,102.6846,368.1512,0.0242,0.0066,,2.5341,8.1784,102.7898,373.9007,0.0253,0.0224
2/27/2020,39,94.21,371.71,,,102.75,374.88,0.0906,0.0085,,100.74,373.90,0.0693,0.0059,,99.49,373.83,0.0560,0.0057,,99.02,375.85,0.0510,0.0112,,,-0.9770,-0.3131,98.5130,373.5198,0.0456,0.0049,,-1.5051,-0.0793,97.9848,373.7536,0.0151,0.0002,,1.4310,1.4310,100.9210,375.2639,0.0144,0.0038,,1.1194,-4.8528,100.6093,368.9801,0.0113,0.0130
2/28/2020,40,94.19,369.03,,,101.04,374.24,0.0728,0.0141,,98.13,373.02,0.0419,0.0108,,96.32,372.56,0.0227,0.0096,,95.18,372.54,0.0105,0.0095,,,-1.4146,-0.5052,94.9104,372.0539,0.0077,0.0082,,-2.1691,-0.5571,94.1559,372.0021,0.0225,0.0015,,2.4714,2.4714,98.7964,375.0305,0.0257,0.0066,,2.7559,0.0484,99.0808,372.6076,0.0286,0.0001
3/2/2020,41,97.70,381.05,,,99.67,373.20,0.0202,0.0206,,96.55,371.43,0.0117,0.0253,,95.04,370.44,0.0272,0.0278,,94.39,369.73,0.0339,0.0297,,,-1.3882,-0.8277,93.6543,369.6140,0.0414,0.0300,,-1.8144,-1.1812,93.2281,369.2604,0.0191,0.0032,,1.7580,1.7580,96.8005,372.1997,0.0185,0.0047,,1.5772,1.7037,96.6197,372.1453,0.0166,0.0046
3/3/2020,42,95.45,368.77,,,99.28,374.77,0.0401,0.0163,,97.01,375.28,0.0164,0.0176,,96.64,376.81,0.0124,0.0218,,97.04,378.79,0.0166,0.0272,,,-0.7919,0.6109,95.8436,377.4175,0.0041,0.0234,,-0.4515,1.8373,96.1840,378.6439,0.0047,0.0049,,-0.2526,-0.2526,96.3829,376.5541,0.0026,0.0007,,-0.9590,-4.7513,95.6765,372.0554,0.0099,0.0126
3/4/2020,43,98.79,383.79,,,98.51,373.57,0.0028,0.0266,,96.39,372.67,0.0243,0.0290,,95.92,371.98,0.0290,0.0308,,95.77,370.77,0.0306,0.0339,,,-0.7759,-0.4757,95.1480,371.5089,0.0369,0.0320,,-0.5555,-0.8264,95.3684,371.1582,0.0058,0.0022,,0.3259,0.3259,96.2498,372.3106,0.0034,0.0009,,0.3775,2.9073,96.3014,374.8920,0.0039,0.0078
3/5/2020,44,96.20,372.78,,,98.57,375.61,0.0246,0.0076,,97.35,377.12,0.0119,0.0116,,97.64,379.07,0.0150,0.0169,,98.19,381.19,0.0206,0.0226,,,-0.2766,1.0361,97.3679,380.1039,0.0121,0.0196,,0.3549,2.3374,97.9994,381.4053,0.0036,0.0062,,-0.9020,-0.9020,96.7425,378.1659,0.0092,0.0024,,-1.3009,-5.0851,96.3435,373.9828,0.0133,0.0134
3/6/2020,45,95.05,368.97,,,98.09,375.05,0.0320,0.0165,,96.89,375.38,0.0193,0.0174,,96.78,375.30,0.0181,0.0171,,96.60,374.46,0.0162,0.0149,,,-0.3944,0.0743,96.3843,375.3695,0.0140,0.0173,,-0.1334,-0.1066,96.6453,375.1885,0.0014,0.0003,,0.1587,0.1587,96.9374,375.4538,0.0016,0.0004,,0.4324,2.0012,97.2111,377.2963,0.0045,0.0053
3/9/2020,46,90.03,346.49,,,97.49,373.83,0.0828,0.0789,,96.16,372.82,0.0680,0.0760,,95.74,371.50,0.0635,0.0722,,95.36,370.07,0.0592,0.0680,,,-0.5224,-0.6996,95.2217,370.8005,0.0577,0.0702,,-0.4938,-1.5820,95.2503,369.9180,0.0052,0.0043,,0.6842,0.6842,96.4284,372.1842,0.0071,0.0018,,0.9141,3.4363,96.6583,374.9364,0.0095,0.0092
3/10/2020,47,94.59,364.13,,,95.99,368.36,0.0148,0.0116,,93.71,362.29,0.0094,0.0051,,92.32,356.49,0.0241,0.0210,,91.10,351.21,0.0369,0.0355,,,-1.1036,-3.5609,91.2124,352.9332,0.0357,0.0307,,-1.6676,-6.9516,90.6484,349.5424,0.0181,0.0195,,2.3306,2.3306,94.6466,358.8246,0.0252,0.0065,,2.9254,12.6921,95.2414,369.1861,0.0317,0.0356
3/11/2020,48,91.04,349.92,,,95.71,367.52,0.0513,0.0503,,94.06,363.02,0.0331,0.0374,,93.68,361.08,0.0290,0.0319,,93.89,361.55,0.0313,0.0332,,,-0.6099,-1.9324,93.0711,359.1432,0.0223,0.0264,,-0.4545,-2.3383,93.2265,358.7373,0.0049,0.0065,,0.1132,0.1132,93.7942,361.1888,0.0012,0.0003,,-0.5069,-1.1269,93.1740,359.9488,0.0054,0.0031
3/12/2020,49,83.83,315.25,,,94.78,364.00,0.1306,0.1546,,92.85,357.78,0.1076,0.1349,,92.10,354.38,0.0986,0.1241,,91.61,352.25,0.0928,0.1174,,,-0.8045,-2.8846,91.2937,351.4977,0.0890,0.1150,,-0.9058,-4.0803,91.1924,350.3019,0.0098,0.0115,,0.9950,0.9950,93.0932,355.3772,0.0108,0.0028,,1.1648,5.1293,93.2630,359.5116,0.0126,0.0145
3/13/2020,50,89.25,336.30,,,92.59,354.25,0.0374,0.0534,,89.24,340.77,0.0001,0.0133,,87.14,330.90,0.0237,0.0160,,85.39,322.65,0.0433,0.0406,,,-1.6357,-7.0035,85.5019,323.8994,0.0420,0.0369,,-2.5278,-11.8399,84.6098,319.0630,0.0290,0.0358,,3.3744,3.3744,90.5119,334.2773,0.0387,0.0102,,4.2015,19.8093,91.3390,350.7122,0.0482,0.0599
